zip;ruca;state
18969;1.0;Pennsylvania
18970;1.0;Pennsylvania
18971;1.0;Pennsylvania
18972;2.0;Pennsylvania
18974;1.0;Pennsylvania
18976;1.0;Pennsylvania
18977;1.0;Pennsylvania
18979;1.0;Pennsylvania
18980;1.0;Pennsylvania
18981;1.0;Pennsylvania
18991;1.0;Pennsylvania
19001;1.0;Pennsylvania
19002;1.0;Pennsylvania
19003;1.0;Pennsylvania
19004;1.0;Pennsylvania
19006;1.0;Pennsylvania
19007;1.0;Pennsylvania
19008;1.0;Pennsylvania
19009;1.0;Pennsylvania
19010;1.0;Pennsylvania
19012;1.0;Pennsylvania
19013;1.0;Pennsylvania
19014;1.0;Pennsylvania
19015;1.0;Pennsylvania
19016;1.0;Pennsylvania
19017;1.0;Pennsylvania
19018;1.0;Pennsylvania
19019;1.0;Pennsylvania
19020;1.0;Pennsylvania
19021;1.0;Pennsylvania
19022;1.0;Pennsylvania
19023;1.0;Pennsylvania
19025;1.0;Pennsylvania
19026;1.0;Pennsylvania
19027;1.0;Pennsylvania
19028;1.0;Pennsylvania
19029;1.0;Pennsylvania
19030;1.0;Pennsylvania
19031;1.0;Pennsylvania
19032;1.0;Pennsylvania
19033;1.0;Pennsylvania
19034;1.0;Pennsylvania
19035;1.0;Pennsylvania
19036;1.0;Pennsylvania
19037;1.0;Pennsylvania
19038;1.0;Pennsylvania
19039;1.0;Pennsylvania
19040;1.0;Pennsylvania
19041;1.0;Pennsylvania
19043;1.0;Pennsylvania
19044;1.0;Pennsylvania
19046;1.0;Pennsylvania
19047;1.0;Pennsylvania
19048;1.0;Pennsylvania
19049;1.0;Pennsylvania
19050;1.0;Pennsylvania
19052;1.0;Pennsylvania
19053;1.0;Pennsylvania
19054;1.0;Pennsylvania
19055;1.0;Pennsylvania
19056;1.0;Pennsylvania
19057;1.0;Pennsylvania
19058;1.0;Pennsylvania
19059;1.0;Pennsylvania
19061;1.0;Pennsylvania
19063;1.0;Pennsylvania
19064;1.0;Pennsylvania
19065;1.0;Pennsylvania
19066;1.0;Pennsylvania
19067;1.0;Pennsylvania
19070;1.0;Pennsylvania
19072;1.0;Pennsylvania
19073;1.0;Pennsylvania
19074;1.0;Pennsylvania
19075;1.0;Pennsylvania
19076;1.0;Pennsylvania
19078;1.0;Pennsylvania
19079;1.0;Pennsylvania
19080;1.0;Pennsylvania
19081;1.0;Pennsylvania
19082;1.0;Pennsylvania
19083;1.0;Pennsylvania
19085;1.0;Pennsylvania
19086;1.0;Pennsylvania
19087;1.0;Pennsylvania
19088;1.0;Pennsylvania
19089;1.0;Pennsylvania
19090;1.0;Pennsylvania
19091;1.0;Pennsylvania
19092;1.0;Pennsylvania
19093;1.0;Pennsylvania
19094;1.0;Pennsylvania
19095;1.0;Pennsylvania
19096;1.0;Pennsylvania
19098;1.0;Pennsylvania
19099;1.0;Pennsylvania
19101;1.0;Pennsylvania
19102;1.0;Pennsylvania
19103;1.0;Pennsylvania
19104;1.0;Pennsylvania
19105;1.0;Pennsylvania
19106;1.0;Pennsylvania
19107;1.0;Pennsylvania
19108;1.0;Pennsylvania
19109;1.0;Pennsylvania
19110;1.0;Pennsylvania
19111;1.0;Pennsylvania
19112;1.0;Pennsylvania
19113;1.0;Pennsylvania
19114;1.0;Pennsylvania
19115;1.0;Pennsylvania
19116;1.0;Pennsylvania
19118;1.0;Pennsylvania
19119;1.0;Pennsylvania
19120;1.0;Pennsylvania
19121;1.0;Pennsylvania
19122;1.0;Pennsylvania
19123;1.0;Pennsylvania
19124;1.0;Pennsylvania
19125;1.0;Pennsylvania
19126;1.0;Pennsylvania
19127;1.0;Pennsylvania
19128;1.0;Pennsylvania
19129;1.0;Pennsylvania
19130;1.0;Pennsylvania
19131;1.0;Pennsylvania
19132;1.0;Pennsylvania
19133;1.0;Pennsylvania
19134;1.0;Pennsylvania
19135;1.0;Pennsylvania
19136;1.0;Pennsylvania
19137;1.0;Pennsylvania
19138;1.0;Pennsylvania
19139;1.0;Pennsylvania
19140;1.0;Pennsylvania
19141;1.0;Pennsylvania
19142;1.0;Pennsylvania
19143;1.0;Pennsylvania
19144;1.0;Pennsylvania
19145;1.0;Pennsylvania
19146;1.0;Pennsylvania
19147;1.0;Pennsylvania
19148;1.0;Pennsylvania
19149;1.0;Pennsylvania
19150;1.0;Pennsylvania
19151;1.0;Pennsylvania
19152;1.0;Pennsylvania
19153;1.0;Pennsylvania
19154;1.0;Pennsylvania
19155;1.0;Pennsylvania
19160;1.0;Pennsylvania
19161;1.0;Pennsylvania
19162;1.0;Pennsylvania
19170;1.0;Pennsylvania
19171;1.0;Pennsylvania
19172;1.0;Pennsylvania
19173;1.0;Pennsylvania
19175;1.0;Pennsylvania
19177;1.0;Pennsylvania
19178;1.0;Pennsylvania
19179;1.0;Pennsylvania
19181;1.0;Pennsylvania
19182;1.0;Pennsylvania
19183;1.0;Pennsylvania
19184;1.0;Pennsylvania
19185;1.0;Pennsylvania
19187;1.0;Pennsylvania
19188;1.0;Pennsylvania
19191;1.0;Pennsylvania
19192;1.0;Pennsylvania
19193;1.0;Pennsylvania
19194;1.0;Pennsylvania
19195;1.0;Pennsylvania
19196;1.0;Pennsylvania
19197;1.0;Pennsylvania
19244;1.0;Pennsylvania
19255;1.0;Pennsylvania
19301;1.0;Pennsylvania
19310;2.0;Pennsylvania
19311;1.0;Pennsylvania
19312;1.0;Pennsylvania
19316;1.0;Pennsylvania
19317;1.0;Pennsylvania
19318;1.0;Pennsylvania
19319;1.0;Pennsylvania
19320;1.0;Pennsylvania
19330;2.0;Pennsylvania
19331;1.0;Pennsylvania
19333;1.0;Pennsylvania
19335;1.0;Pennsylvania
19339;1.0;Pennsylvania
19340;1.0;Pennsylvania
19341;1.0;Pennsylvania
19342;1.0;Pennsylvania
19343;2.0;Pennsylvania
19344;2.0;Pennsylvania
19345;1.0;Pennsylvania
19346;1.0;Pennsylvania
19347;1.0;Pennsylvania
19348;1.0;Pennsylvania
19350;1.0;Pennsylvania
19351;1.0;Pennsylvania
19352;2.0;Pennsylvania
19353;1.0;Pennsylvania
19354;1.0;Pennsylvania
19355;1.0;Pennsylvania
19357;1.0;Pennsylvania
19358;1.0;Pennsylvania
19360;2.0;Pennsylvania
19362;2.0;Pennsylvania
19363;2.0;Pennsylvania
19365;1.0;Pennsylvania
19366;1.0;Pennsylvania
19367;1.0;Pennsylvania
19369;1.0;Pennsylvania
19371;2.0;Pennsylvania
19372;1.0;Pennsylvania
19373;1.0;Pennsylvania
19374;1.0;Pennsylvania
19375;1.0;Pennsylvania
19376;1.0;Pennsylvania
19380;1.0;Pennsylvania
19381;1.0;Pennsylvania
19382;1.0;Pennsylvania
19383;1.0;Pennsylvania
19390;1.0;Pennsylvania
19395;1.0;Pennsylvania
19397;1.0;Pennsylvania
19398;1.0;Pennsylvania
19399;1.0;Pennsylvania
19401;1.0;Pennsylvania
19403;1.0;Pennsylvania
19404;1.0;Pennsylvania
19405;1.0;Pennsylvania
19406;1.0;Pennsylvania
19407;1.0;Pennsylvania
19408;1.0;Pennsylvania
19409;1.0;Pennsylvania
19415;1.0;Pennsylvania
19420;1.0;Pennsylvania
19421;1.0;Pennsylvania
19422;1.0;Pennsylvania
19423;1.0;Pennsylvania
19424;1.0;Pennsylvania
19425;1.0;Pennsylvania
19426;1.0;Pennsylvania
19428;1.0;Pennsylvania
19429;1.0;Pennsylvania
19430;1.0;Pennsylvania
19432;1.0;Pennsylvania
19435;2.0;Pennsylvania
19436;1.0;Pennsylvania
19437;1.0;Pennsylvania
19438;1.0;Pennsylvania
19440;1.0;Pennsylvania
19441;1.0;Pennsylvania
19442;1.0;Pennsylvania
19443;1.0;Pennsylvania
19444;1.0;Pennsylvania
19446;1.0;Pennsylvania
19450;1.0;Pennsylvania
19451;1.0;Pennsylvania
19453;1.0;Pennsylvania
19454;1.0;Pennsylvania
19455;1.0;Pennsylvania
19456;1.0;Pennsylvania
19457;1.0;Pennsylvania
19460;1.0;Pennsylvania
19462;1.0;Pennsylvania
19464;2.0;Pennsylvania
19465;2.0;Pennsylvania
19468;1.0;Pennsylvania
19470;2.0;Pennsylvania
19472;2.0;Pennsylvania
19473;1.0;Pennsylvania
19474;1.0;Pennsylvania
19475;1.0;Pennsylvania
19477;1.0;Pennsylvania
19478;1.0;Pennsylvania
19480;1.0;Pennsylvania
19481;1.0;Pennsylvania
19482;1.0;Pennsylvania
19483;1.0;Pennsylvania
19484;1.0;Pennsylvania
19485;1.0;Pennsylvania
19486;1.0;Pennsylvania
19487;1.0;Pennsylvania
19488;1.0;Pennsylvania
19489;1.0;Pennsylvania
19490;1.0;Pennsylvania
19492;1.0;Pennsylvania
19493;1.0;Pennsylvania
19494;1.0;Pennsylvania
19495;1.0;Pennsylvania
19496;1.0;Pennsylvania
19501;1.0;Pennsylvania
19503;2.0;Pennsylvania
19504;2.0;Pennsylvania
19505;2.0;Pennsylvania
19506;2.0;Pennsylvania
19507;2.0;Pennsylvania
19508;1.0;Pennsylvania
19510;1.0;Pennsylvania
19511;2.0;Pennsylvania
19512;2.0;Pennsylvania
19516;2.0;Pennsylvania
19518;1.0;Pennsylvania
19519;1.0;Pennsylvania
19520;2.0;Pennsylvania
19522;2.0;Pennsylvania
19523;1.0;Pennsylvania
19525;2.0;Pennsylvania
19526;2.0;Pennsylvania
19529;3.0;Pennsylvania
19530;7.3;Pennsylvania
19533;1.0;Pennsylvania
19534;3.0;Pennsylvania
19535;2.0;Pennsylvania
19536;2.0;Pennsylvania
19538;7.3;Pennsylvania
19539;2.0;Pennsylvania
19540;2.1;Pennsylvania
19541;2.0;Pennsylvania
19542;1.0;Pennsylvania
19543;2.1;Pennsylvania
19544;2.0;Pennsylvania
19545;2.0;Pennsylvania
19547;2.0;Pennsylvania
19548;2.0;Pennsylvania
19549;5.0;Pennsylvania
19550;2.0;Pennsylvania
19551;1.0;Pennsylvania
19554;2.0;Pennsylvania
19555;2.0;Pennsylvania
19557;3.0;Pennsylvania
19559;2.0;Pennsylvania
19560;1.0;Pennsylvania
19562;2.0;Pennsylvania
19564;7.3;Pennsylvania
19565;1.0;Pennsylvania
19567;1.0;Pennsylvania
19601;1.0;Pennsylvania
19602;1.0;Pennsylvania
19603;1.0;Pennsylvania
19604;1.0;Pennsylvania
19605;1.0;Pennsylvania
19606;1.0;Pennsylvania
19607;1.0;Pennsylvania
19608;1.0;Pennsylvania
19609;1.0;Pennsylvania
19610;1.0;Pennsylvania
19611;1.0;Pennsylvania
19612;1.0;Pennsylvania
19640;1.0;Pennsylvania
19701;1.0;Delaware
19702;1.0;Delaware
19703;1.0;Delaware
19706;1.0;Delaware
19707;1.0;Delaware
19708;1.0;Delaware
19709;2.0;Delaware
19710;1.0;Delaware
19711;1.0;Delaware
19712;1.0;Delaware
19713;1.0;Delaware
19714;1.0;Delaware
19715;1.0;Delaware
19716;1.0;Delaware
19717;1.0;Delaware
19718;1.0;Delaware
19720;1.0;Delaware
19721;1.0;Delaware
19725;1.0;Delaware
19726;1.0;Delaware
19730;2.0;Delaware
19731;2.0;Delaware
19732;1.0;Delaware
19733;1.0;Delaware
19734;2.0;Delaware
19735;1.0;Delaware
19736;1.0;Delaware
19801;1.0;Delaware
19802;1.0;Delaware
19803;1.0;Delaware
19804;1.0;Delaware
19805;1.0;Delaware
19806;1.0;Delaware
19807;1.0;Delaware
19808;1.0;Delaware
19809;1.0;Delaware
19810;1.0;Delaware
19850;1.0;Delaware
19880;1.0;Delaware
19884;1.0;Delaware
19885;1.0;Delaware
19886;1.0;Delaware
19887;1.0;Delaware
19889;1.0;Delaware
19890;1.0;Delaware
19891;1.0;Delaware
19892;1.0;Delaware
19893;1.0;Delaware
19894;1.0;Delaware
19895;1.0;Delaware
19896;1.0;Delaware
19897;1.0;Delaware
19898;1.0;Delaware
19899;1.0;Delaware
19901;1.0;Delaware
19902;1.0;Delaware
19903;1.0;Delaware
19904;1.0;Delaware
19905;1.0;Delaware
19906;1.0;Delaware
19930;7.4;Delaware
19931;4.0;Delaware
19933;10.5;Delaware
19934;1.0;Delaware
19936;1.0;Delaware
19938;2.1;Delaware
19939;7.4;Delaware
19940;1.0;Delaware
19941;6.0;Delaware
19943;2.0;Delaware
19944;7.4;Delaware
19945;7.2;Delaware
19946;2.0;Delaware
19947;7.4;Delaware
19950;10.5;Delaware
19951;5.0;Delaware
19952;2.0;Delaware
19953;2.0;Delaware
19954;2.0;Delaware
19955;2.1;Delaware
19956;4.0;Delaware
19958;4.0;Delaware
19960;4.2;Delaware
19961;1.0;Delaware
19962;1.0;Delaware
19963;4.2;Delaware
19964;2.0;Delaware
19966;5.0;Delaware
19967;7.4;Delaware
19968;5.0;Delaware
19969;4.0;Delaware
19970;7.4;Delaware
19971;4.0;Delaware
19973;4.0;Delaware
19975;4.2;Delaware
19977;2.1;Delaware
19979;1.0;Delaware
19980;2.0;Delaware
20001;1.0;District of Columbia
20002;1.0;District of Columbia
20003;1.0;District of Columbia
20004;1.0;District of Columbia
20005;1.0;District of Columbia
20006;1.0;District of Columbia
20007;1.0;District of Columbia
20008;1.0;District of Columbia
20009;1.0;District of Columbia
20010;1.0;District of Columbia
20011;1.0;District of Columbia
20012;1.0;District of Columbia
20013;1.0;DC
20015;1.0;District of Columbia
20016;1.0;District of Columbia
20017;1.0;District of Columbia
20018;1.0;District of Columbia
20019;1.0;District of Columbia
20020;1.0;District of Columbia
20022;1.0;DC
20023;1.0;DC
20024;1.0;District of Columbia
20026;1.0;DC
20027;1.0;DC
20029;1.0;DC
20030;1.0;DC
20032;1.0;District of Columbia
20033;1.0;DC
20035;1.0;DC
20036;1.0;District of Columbia
20037;1.0;District of Columbia
20038;1.0;DC
20039;1.0;DC
20040;1.0;DC
20041;1.0;Virginia
20042;1.0;DC
20043;1.0;DC
20044;1.0;DC
20045;1.0;DC
20046;1.0;DC
20047;1.0;DC
20049;1.0;DC
20050;1.0;DC
20051;1.0;DC
20052;1.0;DC
20053;1.0;DC
20055;1.0;DC
20056;1.0;DC
20057;1.0;District of Columbia
20058;1.0;Maryland
20059;1.0;District of Columbia
20060;1.0;DC
20061;1.0;DC
20062;1.0;DC
20063;1.0;DC
20064;1.0;District of Columbia
20065;1.0;DC
20066;1.0;DC
20067;1.0;DC
20068;1.0;DC
20069;1.0;Virginia
20070;1.0;Virginia
20071;1.0;DC
20073;1.0;DC
20074;1.0;DC
20075;1.0;DC
20076;1.0;DC
20077;1.0;DC
20078;1.0;DC
20080;1.0;DC
20081;1.0;DC
20082;1.0;DC
20088;1.0;DC
20090;1.0;DC
20091;1.0;DC
20097;1.0;DC
20098;1.0;DC
20099;1.0;DC
20101;1.0;Virginia
20102;1.0;Virginia
20103;1.0;Virginia
20104;1.0;Virginia
20105;2.0;Virginia
20106;2.0;Virginia
20107;1.0;Virginia
20108;1.0;Virginia
20109;1.0;Virginia
20110;1.0;Virginia
20111;1.0;Virginia
20112;1.0;Virginia
20113;1.0;Virginia
20115;2.0;Virginia
20116;2.0;Virginia
20117;2.0;Virginia
20118;2.0;Virginia
20119;2.0;Virginia
20120;1.0;Virginia
20121;1.0;Virginia
20122;1.0;Virginia
20124;1.0;Virginia
20128;2.0;Virginia
20129;2.0;Virginia
20130;2.0;Virginia
20131;2.0;Virginia
20132;2.0;Virginia
20134;2.0;Virginia
20135;2.0;Virginia
20136;1.0;Virginia
20137;2.0;Virginia
20138;2.0;Virginia
20139;2.0;Virginia
20140;2.0;Virginia
20141;2.0;Virginia
20142;2.0;Virginia
20143;2.0;Virginia
20144;2.0;Virginia
20146;1.0;Virginia
20147;1.0;Virginia
20148;1.0;Virginia
20149;1.0;Virginia
20151;1.0;Virginia
20152;1.0;Virginia
20153;1.0;Virginia
20155;2.0;Virginia
20156;2.0;Virginia
20158;2.0;Virginia
20159;2.0;Virginia
20160;2.0;Virginia
20163;1.0;Virginia
20164;1.0;Virginia
20165;1.0;Virginia
20166;1.0;Virginia
20167;1.0;Virginia
20168;2.0;Virginia
20169;2.0;Virginia
20170;1.0;Virginia
20171;1.0;Virginia
20172;1.0;Virginia
20175;1.0;Virginia
20176;1.0;Virginia
20177;1.0;Virginia
20178;1.0;Virginia
20180;2.0;Virginia
20181;2.0;Virginia
20182;2.0;Virginia
20184;2.0;Virginia
20185;2.0;Virginia
20186;2.0;Virginia
20187;2.0;Virginia
20188;2.0;Virginia
20189;1.0;Virginia
20190;1.0;Virginia
20191;1.0;Virginia
20192;1.0;Virginia
20193;1.0;Virginia
20194;1.0;Virginia
20195;1.0;Virginia
20196;1.0;Virginia
20197;2.0;Virginia
20198;2.0;Virginia
20199;1.0;Virginia
20201;1.0;DC
20202;1.0;DC
20203;1.0;DC
20204;1.0;DC
20206;1.0;Virginia
20207;1.0;Maryland
20208;1.0;DC
20210;1.0;DC
20211;1.0;DC
20212;1.0;DC
20213;1.0;DC
20214;1.0;DC
20215;1.0;DC
20216;1.0;DC
20217;1.0;DC
20218;1.0;DC
20219;1.0;DC
20220;1.0;DC
20221;1.0;DC
20222;1.0;DC
20223;1.0;DC
20224;1.0;DC
20226;1.0;DC
20227;1.0;DC
20228;1.0;DC
20229;1.0;DC
20230;1.0;DC
20231;1.0;Virginia
20232;1.0;DC
20233;1.0;Maryland
20235;1.0;DC
20237;1.0;DC
20238;1.0;DC
20239;1.0;DC
20240;1.0;DC
20241;1.0;DC
20242;1.0;DC
20244;1.0;DC
20245;1.0;DC
20250;1.0;DC
20251;1.0;DC
20254;1.0;DC
20260;1.0;DC
20261;1.0;DC
20262;1.0;DC
20265;1.0;DC
20266;1.0;DC
20268;1.0;DC
20270;1.0;DC
20277;1.0;DC
20289;1.0;DC
20299;1.0;DC
20301;1.0;Virginia
20303;1.0;DC
20306;1.0;DC
20307;1.0;DC
20310;1.0;Virginia
20314;1.0;DC
20315;1.0;DC
20317;1.0;DC
20318;1.0;DC
20319;1.0;DC
20330;1.0;Virginia
20332;1.0;Virginia
20336;1.0;Virginia
20337;1.0;Virginia
20338;1.0;Virginia
20340;1.0;DC
20350;1.0;Virginia
20355;1.0;DC
20370;1.0;DC
20372;1.0;DC
20373;1.0;DC
20374;1.0;DC
20375;1.0;DC
20376;1.0;DC
20380;1.0;DC
20388;1.0;DC
20389;1.0;Maryland
20390;1.0;DC
20391;1.0;DC
20392;1.0;DC
20393;1.0;DC
20394;1.0;DC
20395;1.0;Maryland
20398;1.0;DC
20401;1.0;DC
20402;1.0;DC
20403;1.0;DC
20404;1.0;DC
20405;1.0;DC
20406;1.0;Virginia
20407;1.0;DC
20408;1.0;DC
20409;1.0;Maryland
20410;1.0;DC
20411;1.0;DC
20412;1.0;DC
20413;1.0;DC
20414;1.0;DC
20415;1.0;DC
20416;1.0;DC
20418;1.0;DC
20419;1.0;DC
20420;1.0;DC
20421;1.0;DC
20422;1.0;DC
20423;1.0;DC
20424;1.0;DC
20425;1.0;DC
20426;1.0;DC
20427;1.0;DC
20428;1.0;DC
20429;1.0;DC
20431;1.0;DC
20433;1.0;DC
20434;1.0;DC
20435;1.0;DC
20436;1.0;DC
20437;1.0;DC
20439;1.0;DC
20440;1.0;DC
20441;1.0;DC
20442;1.0;DC
20444;1.0;DC
20447;1.0;DC
20451;1.0;DC
20453;1.0;Virginia
20456;1.0;DC
20460;1.0;DC
20463;1.0;DC
20468;1.0;DC
20469;1.0;DC
20470;1.0;DC
20472;1.0;DC
20500;1.0;DC
20501;1.0;DC
20502;1.0;DC
20503;1.0;DC
20504;1.0;DC
20505;1.0;DC
20506;1.0;DC
20507;1.0;DC
20508;1.0;DC
20509;1.0;DC
20510;1.0;DC
20515;1.0;DC
20520;1.0;DC
20521;1.0;DC
20522;1.0;DC
20523;1.0;DC
20524;1.0;DC
20525;1.0;DC
20526;1.0;DC
20527;1.0;DC
20528;1.0;DC
20530;1.0;DC
20531;1.0;DC
20532;1.0;DC
20533;1.0;DC
20534;1.0;DC
20535;1.0;DC
20536;1.0;DC
20537;1.0;DC
20538;1.0;DC
20539;1.0;DC
20540;1.0;DC
20541;1.0;DC
20542;1.0;DC
20543;1.0;DC
20544;1.0;DC
20546;1.0;DC
20547;1.0;DC
20548;1.0;DC
20549;1.0;DC
20550;1.0;DC
20551;1.0;DC
20552;1.0;DC
20553;1.0;DC
20554;1.0;DC
20555;1.0;DC
20557;1.0;DC
20558;1.0;DC
20559;1.0;DC
20560;1.0;DC
20565;1.0;DC
20566;1.0;DC
20570;1.0;DC
20571;1.0;DC
20572;1.0;DC
20573;1.0;DC
20575;1.0;DC
20576;1.0;DC
20577;1.0;DC
20578;1.0;DC
20579;1.0;DC
20580;1.0;DC
20581;1.0;DC
20585;1.0;DC
20586;1.0;DC
20590;1.0;DC
20591;1.0;DC
20593;1.0;DC
20594;1.0;DC
20597;1.0;DC
20599;1.0;Maryland
20601;2.0;Maryland
20602;2.0;Maryland
20603;2.0;Maryland
20604;2.0;Maryland
20606;6.0;Maryland
20607;1.0;Maryland
20608;2.0;Maryland
20609;6.0;Maryland
20610;2.0;Maryland
20611;3.0;Maryland
20612;2.0;Maryland
20613;1.0;Maryland
20615;3.0;Maryland
20616;2.0;Maryland
20617;2.0;Maryland
20618;6.0;Maryland
20619;4.2;Maryland
20620;5.0;Maryland
20621;3.0;Maryland
20622;2.0;Maryland
20623;1.0;Maryland
20624;3.0;Maryland
20625;2.0;Maryland
20626;6.0;Maryland
20627;5.0;Maryland
20628;5.0;Maryland
20629;4.2;Maryland
20630;5.0;Maryland
20632;3.0;Maryland
20634;4.2;Maryland
20635;2.0;Maryland
20636;5.0;Maryland
20637;2.0;Maryland
20639;2.0;Maryland
20640;2.0;Maryland
20643;2.0;Maryland
20645;2.0;Maryland
20646;2.0;Maryland
20650;5.0;Maryland
20653;4.2;Maryland
20656;5.0;Maryland
20657;4.2;Maryland
20658;2.0;Maryland
20659;2.0;Maryland
20660;2.0;Maryland
20661;2.0;Maryland
20662;2.1;Maryland
20664;2.0;Maryland
20667;4.2;Maryland
20670;4.2;Maryland
20674;5.0;Maryland
20675;2.0;Maryland
20676;3.0;Maryland
20677;2.0;Maryland
20678;2.0;Maryland
20680;5.0;Maryland
20682;6.0;Maryland
20684;5.0;Maryland
20685;3.0;Maryland
20686;4.2;Maryland
20687;5.0;Maryland
20688;4.2;Maryland
20689;2.0;Maryland
20690;5.0;Maryland
20692;5.0;Maryland
20693;2.0;Maryland
20695;2.0;Maryland
20697;1.0;Maryland
20701;1.0;Maryland
20703;1.0;Maryland
20704;1.0;Maryland
20705;1.0;Maryland
20706;1.0;Maryland
20707;1.0;Maryland
20708;1.0;Maryland
20709;1.0;Maryland
20710;1.0;Maryland
20711;2.0;Maryland
20712;1.0;Maryland
20714;2.0;Maryland
20715;1.0;Maryland
20716;1.0;Maryland
20717;1.0;Maryland
20718;1.0;Maryland
20719;1.0;Maryland
20720;1.0;Maryland
20721;1.0;Maryland
20722;1.0;Maryland
20723;1.0;Maryland
20724;1.0;Maryland
20725;1.0;Maryland
20726;1.0;Maryland
20731;1.0;Maryland
20732;2.0;Maryland
20733;2.1;Maryland
20735;1.0;Maryland
20736;2.0;Maryland
20737;1.0;Maryland
20738;1.0;Maryland
20740;1.0;Maryland
20741;1.0;Maryland
20742;1.0;Maryland
20743;1.0;Maryland
20744;1.0;Maryland
20745;1.0;Maryland
20746;1.0;Maryland
20747;1.0;Maryland
20748;1.0;Maryland
20749;1.0;Maryland
20750;1.0;Maryland
20751;2.1;Maryland
20752;1.0;Maryland
20753;1.0;Maryland
20754;2.0;Maryland
20755;1.0;Maryland
20757;1.0;Maryland
20758;2.0;Maryland
20759;1.0;Maryland
20762;1.0;Maryland
20763;1.0;Maryland
20764;2.1;Maryland
20765;2.0;Maryland
20768;1.0;Maryland
20769;1.0;Maryland
20770;1.0;Maryland
20771;1.0;Maryland
20772;1.0;Maryland
20773;1.0;Maryland
20774;1.0;Maryland
20775;1.0;Maryland
20776;2.0;Maryland
20777;2.1;Maryland
20778;2.1;Maryland
20779;2.0;Maryland
20781;1.0;Maryland
20782;1.0;Maryland
20783;1.0;Maryland
20784;1.0;Maryland
20785;1.0;Maryland
20787;1.0;Maryland
20788;1.0;Maryland
20790;1.0;Maryland
20791;1.0;Maryland
20792;1.0;Maryland
20794;1.0;Maryland
20797;1.0;Maryland
20799;1.0;Maryland
20810;1.0;Maryland
20811;1.0;Maryland
20812;1.0;Maryland
20813;1.0;Maryland
20814;1.0;Maryland
20815;1.0;Maryland
20816;1.0;Maryland
20817;1.0;Maryland
20818;1.0;Maryland
20824;1.0;Maryland
20825;1.0;Maryland
20827;1.0;Maryland
20830;1.0;Maryland
20832;1.0;Maryland
20833;1.0;Maryland
20837;2.0;Maryland
20838;2.0;Maryland
20839;2.0;Maryland
20841;1.0;Maryland
20842;2.0;Maryland
20847;1.0;Maryland
20848;1.0;Maryland
20849;1.0;Maryland
20850;1.0;Maryland
20851;1.0;Maryland
20852;1.0;Maryland
20853;1.0;Maryland
20854;1.0;Maryland
20855;1.0;Maryland
20857;1.0;Maryland
20859;1.0;Maryland
20860;1.0;Maryland
20861;1.0;Maryland
20862;1.0;Maryland
20866;1.0;Maryland
20868;1.0;Maryland
20871;2.0;Maryland
20872;1.0;Maryland
20874;1.0;Maryland
20875;1.0;Maryland
20876;1.0;Maryland
20877;1.0;Maryland
20878;1.0;Maryland
20879;1.0;Maryland
20880;1.0;Maryland
20882;1.0;Maryland
20883;1.0;Maryland
20884;1.0;Maryland
20885;1.0;Maryland
20886;1.0;Maryland
20889;1.0;Maryland
20891;1.0;Maryland
20892;1.0;Maryland
20894;1.0;Maryland
20895;1.0;Maryland
20896;1.0;Maryland
20897;1.0;Maryland
20898;1.0;Maryland
20899;1.0;Maryland
20901;1.0;Maryland
20902;1.0;Maryland
20903;1.0;Maryland
20904;1.0;Maryland
20905;1.0;Maryland
20906;1.0;Maryland
20907;1.0;Maryland
20908;1.0;Maryland
20910;1.0;Maryland
20911;1.0;Maryland
20912;1.0;Maryland
20913;1.0;Maryland
20914;1.0;Maryland
20915;1.0;Maryland
20916;1.0;Maryland
20918;1.0;Maryland
20997;1.0;Maryland
21001;1.1;Maryland
21005;1.1;Maryland
21009;1.1;Maryland
21010;2.0;Maryland
21012;1.0;Maryland
21013;1.0;Maryland
21014;1.1;Maryland
21015;1.1;Maryland
21017;1.1;Maryland
21018;1.1;Maryland
21020;2.0;Maryland
21022;1.0;Maryland
21023;1.0;Maryland
21027;1.0;Maryland
21028;1.1;Maryland
21029;1.0;Maryland
21030;1.0;Maryland
21031;10.1;Maryland
21032;1.0;Maryland
21034;2.1;Maryland
21035;2.0;Maryland
21036;2.1;Maryland
21037;1.0;Maryland
21040;1.1;Maryland
21041;1.0;Maryland
21042;1.0;Maryland
21043;1.0;Maryland
21044;1.0;Maryland
21045;1.0;Maryland
21046;1.0;Maryland
21047;1.1;Maryland
21048;2.0;Maryland
21050;1.1;Maryland
21051;1.0;Maryland
21052;1.0;Maryland
21053;2.0;Maryland
21054;1.0;Maryland
21055;1.0;Maryland
21056;1.0;Maryland
21057;2.0;Maryland
21060;1.0;Maryland
21061;1.0;Maryland
21062;1.0;Maryland
21065;10.1;Maryland
21071;1.0;Maryland
21074;2.0;Maryland
21075;1.0;Maryland
21076;1.0;Maryland
21077;1.0;Maryland
21078;1.1;Maryland
21082;1.0;Maryland
21084;1.0;Maryland
21085;1.1;Maryland
21087;1.1;Maryland
21088;2.0;Maryland
21090;1.0;Maryland
21092;2.0;Maryland
21093;1.0;Maryland
21094;1.0;Maryland
21098;1.0;Maryland
21102;2.0;Maryland
21104;2.0;Maryland
21105;2.0;Maryland
21106;1.0;Maryland
21108;1.0;Maryland
21111;2.0;Maryland
21113;1.0;Maryland
